"0.0000000000","-0.7705806058","2.2964827955","3.5629816129","0.4654001678","1.3351644160","0.4501411460","0.0076295109...8","0.0076295109...9","0.0076295109...10","0.0076295109...11","0.0076295109...12","0.0076295109...13","-0.3865415427","-0.0742809186","-0.9717555505","-0.0230106050","0.0919813840","-0.9241474022","0.0000610361...20","0.0000610361...21","0.0000610361...22","0.0000610361...23","0.0000610361...24","0.0000610361...25","0.1926604105","-0.1064164187","-0.0697337301","0.2308690013","-0.0705882353","0.0596627756","0.0000305180...32","0.0000305180...33","0.0000305180...34","0.0000305180...35","0.0000305180...36","0.0000305180...37","4.6301976043","0.6189059281","0.8250125887","2.4750377661","...42"
7.62,-6.2485694667,5.1194018463,10.6736858167,0.5111772335,1.2130922408,0.5264362554,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2422522316,-0.2235751888,-0.9392843519,-0.0225223163,0.0852674144,-0.9242694743,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2071869993,-0.0893873503,-0.0318913558,0.2288548104,-0.0700389105,0.0492866407,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
7.64,2.952620737,2.6321812772,0.4959182116,0.5416952773,1.3504234379,0.4654001678,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.264103151,-0.2134431983,-0.9346456092,-0.0210574502,0.0851453422,-0.9237811856,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2089570459,-0.090608072,-0.0315251392,0.2292210269,-0.0721751736,0.0413519493,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
7.66,2.7847714961,2.9983978027,1.5182726787,0.5264362554,1.3046463722,0.3738460365,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2329747463,-0.2370031281,-0.9350118257,-0.0217898833,0.0851453422,-0.9243915465,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2090180819,-0.0914625772,-0.0318303197,0.2281223774,-0.0721751736,0.0498970016,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2324711986,2.807660029,0.8250125887,2.4750377661,NA
7.68,-1.3809414817,-1.0147249561,3.8986800946,0.6790264744,1.1673151751,0.4654001678,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2218661784,-0.237613489,-0.9210955978,-0.0208133059,0.0857557031,-0.9234149691,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2084077211,-0.0907301442,-0.031342031,0.2280613413,-0.0743724727,0.0460517281,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2336919203,2.807660029,0.8250125887,2.4750377661,NA
7.7,-2.4338139925,-4.280155642,1.8844892042,0.4806591897,1.1062790875,0.3738460365,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2294346532,-0.2296787976,-0.9275654231,-0.0211795224,0.0855115587,-0.9231708248,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2079194324,-0.0904859998,-0.0311589227,0.2309300374,-0.0746166171,0.0735179675,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
7.72,2.8152895399,-6.2638284886,-1.3656824598,0.4806591897,1.3046463722,0.3280689708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2341954681,-0.2190585183,-0.9400167849,-0.0224002441,0.08502327,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2073701076,-0.0904249638,-0.0324406806,0.2294041352,-0.073151751,0.0546578164,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
7.74,2.8915846494,-7.3929961089,-0.9079118029,0.587472343,1.2436102846,0.3280689708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2344396124,-0.2266269932,-0.9442893111,-0.0211795224,0.0863660639,-0.9236591135,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2077973602,-0.0907301442,-0.0325017166,0.2319676509,-0.0741893645,0.0561837186,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
7.76,-1.1673151751,-8.7510490578,2.9068436713,0.6332494087,1.0910200656,0.4959182116,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2363927672,-0.2183260853,-0.9390402075,-0.0220340276,0.0886854353,-0.9253681239,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2077973602,-0.0909742885,-0.0312809949,0.2350194553,-0.0763866636,0.0520332647,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2324711986,2.807660029,0.8250125887,2.4750377661,NA
7.78,-4.432745861,-9.742885481,7.0420386053,0.5111772335,1.2588693065,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2423743038,-0.2141756313,-0.9372091249,-0.0228885328,0.0858777752,-0.9252460517,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2072480354,-0.0909132525,-0.0332341497,0.22995346,-0.0719310292,0.0570382238,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2336919203,2.8064393072,0.8250125887,2.4750377661,NA
7.8,-3.8681620508,-9.4987411307,7.9880979629,0.3738460365,1.1215381094,0.3738460365,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2479896239,-0.2078278782,-0.945632105,-0.0198367285,0.0852674144,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.208346685,-0.0910353246,-0.0325627527,0.2321507591,-0.0697337301,0.0451361868,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
7.82,-1.3504234379,-9.8496986343,8.6594949264,0.4806591897,1.2741283284,0.4959182116,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2511635004,-0.2125886931,-0.947707332,-0.020202945,0.0857557031,-0.9253681239,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2070649271,-0.0927443351,-0.0337224384,0.2267185473,-0.0729076066,0.0521553368,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8052185855,0.8250125887,2.4750377661,NA
7.84,-0.5569542992,-9.6360723278,8.1559472038,0.5264362554,1.2436102846,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2581216144,-0.2199130236,-0.9535667964,-0.020935378,0.0847791257,-0.9231708248,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2072480354,-0.0918898299,-0.0330510414,0.2301976043,-0.071076524,0.0570382238,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
7.86,0.0839246204,-10.3227283131,7.530327306,0.4806591897,1.2893873503,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2531166552,-0.2180819409,-0.9545433738,-0.0220340276,0.0883192187,-0.924757763,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2077363241,-0.0921950103,-0.0332341497,0.2334935531,-0.0719920653,0.0526436255,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2324711986,2.8064393072,0.8250125887,2.4750377661,NA
7.88,-0.0076295109,-8.857862211,8.1712062257,0.4348821241,1.1520561532,0.4348821241,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2600747692,-0.2219882506,-0.9701686122,-0.0208133059,0.087098497,-0.9246356909,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2079804685,-0.0929884794,-0.0337834745,0.2333104448,-0.0714427405,0.0562447547,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2324711986,2.8064393072,0.8250125887,2.4750377661,NA
7.9,0.9536888685,-7.4235141527,7.2709239338,0.450141146,1.2436102846,0.6332494087,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2713054093,-0.2214999619,-0.9541771572,-0.0195925841,0.0852674144,-0.9218280308,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.206942855,-0.0940260929,-0.0337224384,0.2311741817,-0.0733348592,0.0591744869,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.8064393072,0.8250125887,2.4750377661,NA
7.92,0.6332494087,-4.9973296712,3.9444571603,0.5722133211,1.1673151751,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2744792859,-0.2295567254,-0.9671168078,-0.0211795224,0.0838025483,-0.9243915465,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2070649271,-0.0939650568,-0.0346990158,0.2314183261,-0.0711375601,0.0479438468,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
7.94,2.220187686,-2.3270008392,1.5945677882,0.6637674525,1.1520561532,0.4959182116,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.266178378,-0.2395666438,-0.9704127565,-0.020935378,0.0858777752,-0.9287861448,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2070038911,-0.0932326238,-0.0351873045,0.2328831922,-0.0707713436,0.0519111925,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
7.96,3.2120241093,-0.2212558175,-0.3585870146,0.5264362554,1.2283512627,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2643472953,-0.2411535821,-0.9689478904,-0.0216678111,0.0869764248,-0.9251239796,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2075532158,-0.0923781186,-0.0343327993,0.2301365682,-0.0733348592,0.0646066987,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2324711986,2.807660029,0.8250125887,2.4750377661,NA
7.98,3.395132372,2.0370794232,-1.8387121386,0.4196231022,1.2130922408,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2555580987,-0.2482337682,-0.9607690547,-0.0219119554,0.0856336309,-0.9246356909,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2077973602,-0.0931715877,-0.0333562219,0.2303807126,-0.0681467918,0.0567330434,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2336919203,2.807660029,0.8250125887,2.4750377661,NA
8,1.7471580072,-0.5111772335,-2.9373617151,0.5416952773,1.2588693065,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2514076448,-0.2357824063,-0.9495384146,-0.0203250172,0.0839246204,-0.924757763,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2077973602,-0.0927443351,-0.0328068971,0.2308079652,-0.0721751736,0.0549629969,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.807660029,0.8250125887,2.4750377661,NA
8.02,0.587472343,-2.6321812772,-2.7389944305,0.5264362554,1.2741283284,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2500648508,-0.2308995193,-0.9469748989,-0.020935378,0.0857557031,-0.9259784848,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2066987106,-0.0927443351,-0.0328068971,0.2301365682,-0.071076524,0.06692607,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
8.04,2.220187686,-3.8834210727,-0.6790264744,0.450141146,1.2436102846,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2505531395,-0.2152742809,-0.9539330129,-0.0215457389,0.0873426413,-0.9253681239,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2077363241,-0.0919508659,-0.0333562219,0.2305638209,-0.0738231479,0.0523384451,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
8.06,2.7389944305,-6.1112382696,-1.7013809415,0.4806591897,1.0757610437,0.297550927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2548256657,-0.2235751888,-0.943556878,-0.0193484398,0.0894178683,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2074921798,-0.0928664073,-0.0329900053,0.2317235065,-0.0707103075,0.057831693,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.807660029,0.8250125887,2.4750377661,NA
8.08,1.1673151751,-5.9586480507,-0.4654001678,0.4043640803,1.2741283284,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2540932326,-0.2193026627,-0.9397726406,-0.0211795224,0.08502327,-0.9252460517,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.206271458,-0.0910963607,-0.0336003662,0.2283665217,-0.071808957,0.0506904707,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2336919203,2.807660029,0.8250125887,2.4750377661,NA
8.1,1.0147249561,-5.5161364157,1.625085832,0.4196231022,1.3046463722,0.6637674525,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2542153048,-0.2079499504,-0.942824445,-0.0211795224,0.0861219196,-0.9243915465,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2074921798,-0.0918898299,-0.0340276188,0.2328831922,-0.0719920653,0.0446478981,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.8064393072,0.8250125887,2.4750377661,NA
8.12,1.1062790875,-6.797894255,2.3727779049,0.5264362554,1.2130922408,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2611734188,-0.2068513008,-0.9433127337,-0.0215457389,0.0849011978,-0.9239032578,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2073090715,-0.0926222629,-0.0338445106,0.2308079652,-0.0708934157,0.046723125,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
8.14,0.9536888685,-7.0572976272,3.105210956,0.450141146,1.2588693065,0.6179903868,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2600747692,-0.2101472496,-0.950514992,-0.0213015946,0.0875867857,-0.9279316396,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2070649271,-0.0918287938,-0.0339055467,0.2303807126,-0.0702830549,0.049469749,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
8.16,1.1215381094,-7.2556649119,1.3656824598,0.4806591897,1.182574197,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2670328832,-0.2212558175,-0.9452658885,-0.0245975433,0.087098497,-0.9253681239,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.207675288,-0.091279469,-0.0337224384,0.2305027848,-0.0691233692,0.0471503777,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2324711986,2.807660029,0.8250125887,2.4750377661,NA
8.18,2.9221026932,-5.5008773938,1.1520561532,0.4806591897,1.1673151751,0.144960708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2655680171,-0.2134431983,-0.956130312,-0.0215457389,0.0849011978,-0.9229266804,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2065766384,-0.0916456855,-0.0348821241,0.2303807126,-0.0700999466,0.0534370947,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2336919203,2.807660029,0.8250125887,2.4750377661,NA
8.2,3.5934996567,-5.2109559777,1.7624170291,0.4806591897,1.335164416,0.5264362554,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2655680171,-0.2134431983,-0.956130312,-0.0213015946,0.0834363317,-0.9241474022,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2076142519,-0.0921950103,-0.033478294,0.2312962539,-0.0726024262,0.0633249409,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.807660029,0.8250125887,2.4750377661,NA
8.22,1.8234531167,-5.165178912,2.5406271458,0.6027313649,1.2893873503,0.587472343,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2539711604,-0.2174715801,-0.9511253529,-0.0206912337,0.087098497,-0.9245136187,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2079804685,-0.0916456855,-0.0345769436,0.2308690013,-0.0708323796,0.052948806,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
8.24,-0.740062562,-7.5608453498,4.8447394522,0.5264362554,1.1062790875,0.3738460365,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2558022431,-0.2273594263,-0.9436789502,-0.0216678111,0.08783093,-0.9256122683,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2070649271,-0.0923781186,-0.0349431601,0.2315403983,-0.0738231479,0.064789807,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
8.26,-2.5864042115,-9.01045243,5.3330281529,0.5264362554,1.1215381094,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2627603571,-0.2312657359,-0.9302510109,-0.0243533989,0.0844129091,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.206942855,-0.0923170825,-0.034149691,0.23135729,-0.0732738231,0.0545967803,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2324711986,2.807660029,0.8250125887,2.4750377661,NA
8.28,0.5569542992,-7.4998092622,4.0970473793,0.4806591897,1.335164416,0.4654001678,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.271793698,-0.2177157244,-0.9459983215,-0.0236209659,0.0846570535,-0.9253681239,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2074311437,-0.0923781186,-0.0348821241,0.2331883726,-0.0730296788,0.0542915999,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2336919203,2.807660029,0.8250125887,2.4750377661,NA
8.3,-1.2436102846,-4.58533608,4.0665293355,0.5264362554,1.1978332189,0.3280689708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2721599145,-0.2219882506,-0.9458762493,-0.0219119554,0.0833142596,-0.921950103,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2065766384,-0.0928053712,-0.0353093767,0.2329442283,-0.0706492714,0.0615548943,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
8.32,1.6556038758,-2.4643320363,2.7695124743,0.4348821241,1.1520561532,0.3128099489,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.275944152,-0.2466468299,-0.952590219,-0.0234988937,0.0884412909,-0.9242694743,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2082246128,-0.0923170825,-0.0354314488,0.2284275578,-0.0724193179,0.0603952087,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
8.34,-0.6179903868,-2.0828564889,2.4795910582,0.5722133211,1.2741283284,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2686198215,-0.2319981689,-0.952590219,-0.0241092546,0.0866102083,-0.9243915465,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2064545663,-0.0915236133,-0.0343938354,0.2314793622,-0.0746776532,0.0430609598,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
8.36,-0.9536888685,-3.7613488975,2.7542534524,0.6332494087,1.182574197,0.2212558175,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.259220264,-0.2418860151,-0.9319600214,-0.0228885328,0.0853894865,-0.9207293812,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2072480354,-0.0924391547,-0.0344548714,0.2331883726,-0.0729686427,0.0569161517,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2324711986,2.8064393072,0.8250125887,2.4750377661,NA
8.38,-0.892652781,-5.0431067369,1.1062790875,0.5416952773,1.1978332189,0.4806591897,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2656900893,-0.2260166323,-0.9384298466,-0.0236209659,0.0845349813,-0.9213397421,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2072480354,-0.0939650568,-0.0351873045,0.232028687,-0.072480354,0.0586861982,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2336919203,2.807660029,0.8250125887,2.4750377661,NA
8.4,0.8468757153,-3.4256504158,0.0228885328,0.5264362554,1.1215381094,0.4348821241,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2692301823,-0.2217441062,-0.9400167849,-0.0198367285,0.0859998474,-0.921950103,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2070649271,-0.0941481651,-0.0354924849,0.2327000839,-0.0741893645,0.0525215534,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.8064393072,0.8250125887,2.4750377661,NA
8.42,0.3433279927,-2.5253681239,1.5945677882,0.5416952773,1.2130922408,0.6790264744,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2720378424,-0.2276035706,-0.9402609293,-0.0215457389,0.0862439918,-0.9234149691,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2070649271,-0.0924391547,-0.0349431601,0.2300144961,-0.0713817044,0.0441596094,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
8.44,-1.335164416,-3.0289158465,1.9760433356,0.4348821241,1.2588693065,0.297550927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2693522545,-0.2177157244,-0.9362325475,-0.0214236667,0.0867322805,-0.9256122683,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2073701076,-0.092683299,-0.034149691,0.230685893,-0.071808957,0.0500190738,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
8.46,-2.6169222553,-3.3646143282,3.3340962844,0.6332494087,1.335164416,0.5111772335,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2683756771,-0.2161287861,-0.9425803006,-0.0220340276,0.0863660639,-0.9221942473,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2074921798,-0.0920729381,-0.0348821241,0.2331883726,-0.0707103075,0.0583810178,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2336919203,2.807660029,0.8250125887,2.4750377661,NA
8.48,-1.5030136568,-3.105210956,3.9749752041,0.5722133211,1.2893873503,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2714274815,-0.2127107652,-0.9400167849,-0.020202945,0.0862439918,-0.9236591135,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2074311437,-0.0901808194,-0.0345769436,0.2314793622,-0.0719920653,0.0569161517,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2324711986,2.807660029,0.8250125887,2.4750377661,NA
